Symbol,Date,Open,High,Low,Close,Percent Change,Volume,52High,52Low,Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
SDBD87,2026-03-22,1151.0,1151.0,1151.0,1151.0,0.0,529.0,1196.2,1040.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEF,2026-03-22,10.3,10.3,10.1,10.16,-1.36,145170.0,11.53,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFCL,2026-03-22,426.0,441.0,419.0,439.0,3.05,61198.0,587.0,359.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFEF,2026-03-22,10.28,10.31,10.28,10.31,0.29,850.0,11.12,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFMF,2026-03-22,10.8,10.8,10.79,10.79,-0.09,2200.0,11.74,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGHC,2026-03-22,425.0,426.0,407.1,414.9,-2.38,54018.0,564.0,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGIC,2026-03-22,521.0,533.0,514.0,530.0,1.73,48274.0,632.0,439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEL,2026-03-22,345.0,345.0,329.1,335.0,-2.9,706414.0,350.0,241.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHINE,2026-03-22,441.6,449.7,437.0,443.9,0.52,244161.0,499.0,382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHINED,2026-03-22,1136.0,1136.0,1113.3,1116.1,-1.75,250.0,1200.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHIVM,2026-03-22,675.0,709.0,675.0,698.0,3.41,1082551.0,709.0,495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHL,2026-03-22,524.9,537.0,503.0,535.0,1.92,168314.0,619.0,464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHLB,2026-03-22,1640.0,1729.0,1640.0,1700.0,3.66,2641.0,2349.0,1535.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHPC,2026-03-22,568.1,568.1,553.2,560.0,-1.43,244282.0,684.9,443.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SICL,2026-03-22,675.0,688.4,666.0,683.0,1.19,32301.0,876.9,588.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIFC,2026-03-22,601.8,634.0,601.8,624.5,3.77,49698.0,687.4,459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGS2,2026-03-22,9.85,10.58,9.85,10.58,7.41,63292.0,11.7,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGS3,2026-03-22,10.27,10.49,10.27,10.3,0.29,4800.0,11.46,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIKLES,2026-03-22,672.0,672.0,639.0,652.9,-2.84,149076.0,1194.4,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SINDU,2026-03-22,813.3,899.0,813.3,864.9,6.34,127416.0,1247.0,608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SJCL,2026-03-22,345.0,345.0,333.0,342.8,-0.64,138691.0,353.2,267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SJLIC,2026-03-22,471.0,480.0,470.0,474.0,0.64,127483.0,489.9,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKBBL,2026-03-22,800.1,830.1,800.1,826.0,3.24,54052.0,999.0,752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLBBL,2026-03-22,876.1,901.0,850.1,884.0,0.9,64658.0,1155.0,780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLBSL,2026-03-22,1369.9,1430.0,1369.9,1425.0,4.02,11098.0,2121.0,1234.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLCF,2026-03-22,9.7,10.0,9.7,9.93,2.37,14560.0,11.99,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMATA,2026-03-22,825.0,885.0,825.0,882.0,6.91,59311.0,1382.0,734.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMB,2026-03-22,1925.0,1980.0,1924.0,1969.0,2.29,5014.0,2712.0,1710.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMFBS,2026-03-22,1700.0,1745.0,1666.0,1745.0,2.65,6492.0,2026.0,1490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMH,2026-03-22,642.0,645.0,634.0,638.0,-0.62,46839.0,1024.8,603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMHL,2026-03-22,550.0,550.0,526.0,528.0,-4.0,506739.0,1230.0,443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMJC,2026-03-22,484.7,499.0,484.7,489.0,0.89,31599.0,679.3,464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMPDA,2026-03-22,908.0,940.0,907.0,939.0,3.41,35213.0,1155.0,840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNLI,2026-03-22,494.0,501.3,489.0,499.5,1.11,97141.0,668.0,411.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOHL,2026-03-22,447.0,483.1,447.0,483.1,8.08,3690.0,483.1,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SONA,2026-03-22,483.3,501.5,475.6,493.9,2.19,351739.0,523.3,398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPC,2026-03-22,532.0,535.9,518.0,527.0,-0.94,37845.0,591.0,441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPDL,2026-03-22,435.2,474.0,435.2,457.0,5.01,695977.0,474.0,308.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHL,2026-03-22,590.0,590.0,564.0,570.0,-3.39,20740.0,826.0,477.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPIL,2026-03-22,741.0,747.5,739.0,747.0,0.81,46437.0,894.5,625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPL,2026-03-22,758.0,769.0,755.0,760.0,0.26,15749.0,1035.0,696.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRLI,2026-03-22,418.0,432.0,416.0,429.3,2.7,169740.0,451.1,363.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSHL,2026-03-22,237.2,251.0,235.0,243.0,2.45,1536660.0,313.8,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STC,2026-03-22,6050.2,6150.0,6050.1,6072.0,0.36,3731.0,6335.9,4832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWASTIK,2026-03-22,2890.0,2969.0,2851.0,2943.0,1.83,2830.0,3400.0,391.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWBBL,2026-03-22,783.0,816.0,775.0,804.9,2.8,53245.0,1046.5,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWMF,2026-03-22,714.9,754.0,708.0,740.0,3.51,29535.0,868.1,641.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYPNL,2026-03-22,1855.0,1897.0,1845.0,1865.0,0.54,193835.0,2255.9,319.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMOR,2026-03-22,412.6,452.3,396.4,446.5,8.22,869740.0,576.0,396.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPC,2026-03-22,422.0,427.9,417.0,418.0,-0.95,158270.0,616.0,270.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRH,2026-03-22,787.0,795.0,785.0,795.0,1.02,9383.0,1105.0,681.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSHL,2026-03-22,778.2,793.0,740.0,749.5,-3.69,28450.0,989.0,616.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTL,2026-03-22,915.1,940.0,915.1,928.2,1.43,38236.0,1262.8,366.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVCL,2026-03-22,631.0,631.0,610.3,614.0,-2.69,68162.0,689.0,377.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UAIL,2026-03-22,496.8,508.9,481.0,506.0,1.85,89732.0,670.0,422.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHEWA,2026-03-22,639.5,639.5,612.5,619.2,-3.17,110867.0,888.0,508.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULBSL,2026-03-22,3246.0,3290.0,3181.1,3255.0,0.28,2646.0,4325.0,2931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULHC,2026-03-22,565.2,572.0,548.0,561.0,-0.74,53101.0,599.0,411.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMHL,2026-03-22,635.0,647.7,630.0,639.7,0.74,101681.0,706.0,430.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMRH,2026-03-22,594.0,595.0,573.0,579.8,-2.39,84274.0,675.0,526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNHPL,2026-03-22,518.0,524.6,510.1,519.9,0.37,480347.0,554.7,290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNL,2026-03-22,47290.0,47290.0,46400.0,47150.0,-0.3,141.0,50724.0,45000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNLB,2026-03-22,1927.0,1960.0,1893.6,1951.5,1.27,1469.0,2480.0,1810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPCL,2026-03-22,409.0,423.0,406.0,408.6,-0.1,343387.0,489.0,277.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPPER,2026-03-22,236.0,242.0,231.0,238.0,0.85,1552477.0,242.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USHEC,2026-03-22,515.0,538.0,511.0,530.9,3.09,109714.0,623.9,410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USHL,2026-03-22,735.0,740.0,717.4,732.0,-0.41,10127.0,945.0,588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USLB,2026-03-22,1507.0,1580.0,1490.0,1540.0,2.19,17640.0,2750.0,1393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLBS,2026-03-22,775.0,850.4,775.0,850.0,9.68,56086.0,1008.0,737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLUCL,2026-03-22,578.2,592.0,578.2,585.0,1.18,11927.0,710.0,516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WNLB,2026-03-22,1590.0,1625.0,1590.0,1625.0,2.2,5179.0,3562.0,1242.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
