Symbol,Date,50 vs 20 EMA Cross with RSI
USHL,2024-05-05,USHL - 2024-05-05 00:00:00 - Bearish Close: 457.0 - RSI: 27.91
SWBBL,2024-05-05,SWBBL - 2024-05-05 00:00:00 - Bullish Close: 764.0 - RSI: 49.52
MAKAR,2024-05-05,MAKAR - 2024-05-05 00:00:00 - Bearish Close: 364.9 - RSI: 32.48
FMDBL,2024-05-05,FMDBL - 2024-05-05 00:00:00 - Bullish Close: 638.0 - RSI: 57.71
NUBL,2024-05-05,NUBL - 2024-05-05 00:00:00 - Bullish Close: 668.0 - RSI: 58.93
SADBL,2024-05-02,SADBL - 2024-05-02 00:00:00 - Bullish Close: 315.0 - RSI: 58.69
DEVBANK,2024-05-02,DEVBANK - 2024-05-02 00:00:00 - Bullish Close: 4110.51 - RSI: 58.99
MFIL,2024-05-02,MFIL - 2024-05-02 00:00:00 - Bullish Close: 524.0 - RSI: 51.94
ENL,2024-04-30,ENL - 2024-04-30 00:00:00 - Bullish Close: 805.0 - RSI: 63.33
DORDI,2024-04-30,DORDI - 2024-04-30 00:00:00 - Bearish Close: 406.1 - RSI: 43.29
TAMOR,2024-04-29,TAMOR - 2024-04-29 00:00:00 - Bearish Close: 369.0 - RSI: 40.96
SWBBL,2024-04-25,SWBBL - 2024-04-25 00:00:00 - Bearish Close: 725.0 - RSI: 43.82
HATHY,2024-04-24,HATHY - 2024-04-24 00:00:00 - Bearish Close: 836.1 - RSI: 25.52
NUBL,2024-04-24,NUBL - 2024-04-24 00:00:00 - Bearish Close: 620.0 - RSI: 44.71
SPHL,2024-04-24,SPHL - 2024-04-24 00:00:00 - Bearish Close: 460.0 - RSI: 26.02
HURJA,2024-04-24,HURJA - 2024-04-24 00:00:00 - Bearish Close: 285.0 - RSI: 24.92
KKHC,2024-04-22,KKHC - 2024-04-22 00:00:00 - Bearish Close: 231.0 - RSI: 44.82
KPCL,2024-04-22,KPCL - 2024-04-22 00:00:00 - Bearish Close: 392.1 - RSI: 32.81
NRM,2024-04-22,NRM - 2024-04-22 00:00:00 - Bearish Close: 354.0 - RSI: 40.16
CKHL,2024-04-22,CKHL - 2024-04-22 00:00:00 - Bearish Close: 522.0 - RSI: 27.82
SHIVM,2024-04-22,SHIVM - 2024-04-22 00:00:00 - Bearish Close: 507.0 - RSI: 32.46
SONA,2024-04-22,SONA - 2024-04-22 00:00:00 - Bearish Close: 447.0 - RSI: 31.10
FMDBL,2024-04-22,FMDBL - 2024-04-22 00:00:00 - Bearish Close: 604.5 - RSI: 47.77
NHDL,2024-04-18,NHDL - 2024-04-18 00:00:00 - Bearish Close: 411.5 - RSI: 36.88
HPPL,2024-04-18,HPPL - 2024-04-18 00:00:00 - Bearish Close: 257.1 - RSI: 31.25
SGIC,2024-04-18,SGIC - 2024-04-18 00:00:00 - Bearish Close: 514.0 - RSI: 42.46
JBLB,2024-04-18,JBLB - 2024-04-18 00:00:00 - Bearish Close: 1290.1 - RSI: 37.39
BBC,2024-04-16,BBC - 2024-04-16 00:00:00 - Bearish Close: 3700.0 - RSI: 43.74
NRIC,2024-04-16,NRIC - 2024-04-16 00:00:00 - Bearish Close: 718.0 - RSI: 45.50
MKJC,2024-04-16,MKJC - 2024-04-16 00:00:00 - Bearish Close: 450.0 - RSI: 35.03
AKJCL,2024-04-16,AKJCL - 2024-04-16 00:00:00 - Bearish Close: 210.0 - RSI: 35.59
UNHPL,2024-04-16,UNHPL - 2024-04-16 00:00:00 - Bearish Close: 229.0 - RSI: 42.89
DHPL,2024-04-16,DHPL - 2024-04-16 00:00:00 - Bullish Close: 206.0 - RSI: 66.67
GCIL,2024-04-15,GCIL - 2024-04-15 00:00:00 - Bearish Close: 484.1 - RSI: 33.50
TPC,2024-04-15,TPC - 2024-04-15 00:00:00 - Bearish Close: 511.0 - RSI: 48.87
PHCL,2024-04-14,PHCL - 2024-04-14 00:00:00 - Bearish Close: 313.0 - RSI: 30.07
TRH,2024-04-14,TRH - 2024-04-14 00:00:00 - Bearish Close: 730.1 - RSI: 44.93
NABILD87,2024-04-14,NABILD87 - 2024-04-14 00:00:00 - Bullish Close: 1060.0 - RSI: nan
NRIC,2024-04-14,NRIC - 2024-04-14 00:00:00 - Bullish Close: 760.0 - RSI: 54.73
BNT,2024-04-10,BNT - 2024-04-10 00:00:00 - Bearish Close: 12702.0 - RSI: 38.15
MLBSL,2024-04-09,MLBSL - 2024-04-09 00:00:00 - Bullish Close: 1750.0 - RSI: 58.64
FMDBL,2024-04-07,FMDBL - 2024-04-07 00:00:00 - Bullish Close: 640.9 - RSI: 62.98
FOWAD,2024-04-07,FOWAD - 2024-04-07 00:00:00 - Bullish Close: 1140.0 - RSI: 61.70
PROFL,2024-04-07,PROFL - 2024-04-07 00:00:00 - Bullish Close: 326.0 - RSI: 55.17
SPC,2024-04-07,SPC - 2024-04-07 00:00:00 - Bearish Close: 540.0 - RSI: 44.12
MBJC,2024-04-07,MBJC - 2024-04-07 00:00:00 - Bearish Close: 312.0 - RSI: 39.47
DHPL,2024-04-04,DHPL - 2024-04-04 00:00:00 - Bearish Close: 193.0 - RSI: 36.76
PMHPL,2024-04-04,PMHPL - 2024-04-04 00:00:00 - Bearish Close: 234.9 - RSI: 30.49
SMHL,2024-04-04,SMHL - 2024-04-04 00:00:00 - Bearish Close: 433.1 - RSI: 26.77
PPCL,2024-04-03,PPCL - 2024-04-03 00:00:00 - Bearish Close: 247.0 - RSI: 30.89
JBLB,2024-04-03,JBLB - 2024-04-03 00:00:00 - Bullish Close: 1337.0 - RSI: 34.13
NRN,2024-04-03,NRN - 2024-04-03 00:00:00 - Bearish Close: 524.0 - RSI: 19.56
TVCL,2024-04-03,TVCL - 2024-04-03 00:00:00 - Bearish Close: 479.8 - RSI: 25.51
PROFL,2024-04-03,PROFL - 2024-04-03 00:00:00 - Bearish Close: 310.2 - RSI: 30.52
NRIC,2024-04-03,NRIC - 2024-04-03 00:00:00 - Bearish Close: 703.9 - RSI: 4.93
DEVBANK,2024-04-02,DEVBANK - 2024-04-02 00:00:00 - Bearish Close: 3907.79 - RSI: 31.01
SPDL,2024-04-02,SPDL - 2024-04-02 00:00:00 - Bearish Close: 238.6 - RSI: 19.57
JBLB,2024-04-02,JBLB - 2024-04-02 00:00:00 - Bearish Close: 1315.0 - RSI: 35.88
HYDROPOWER,2024-04-02,HYDROPOWER - 2024-04-02 00:00:00 - Bearish Close: 2459.57 - RSI: 22.78
TRH,2024-04-01,TRH - 2024-04-01 00:00:00 - Bullish Close: 851.0 - RSI: 63.27
UMHL,2024-04-01,UMHL - 2024-04-01 00:00:00 - Bearish Close: 239.2 - RSI: 15.88
MHL,2024-04-01,MHL - 2024-04-01 00:00:00 - Bullish Close: 436.0 - RSI: 67.86
NEPSE,2024-04-01,NEPSE - 2024-04-01 00:00:00 - Bearish Close: 2012.07 - RSI: 39.55
MLBL,2024-03-31,MLBL - 2024-03-31 00:00:00 - Bearish Close: 319.0 - RSI: 49.15
TRADING,2024-03-31,TRADING - 2024-03-31 00:00:00 - Bearish Close: 2744.2 - RSI: 39.47
DDBL,2024-03-31,DDBL - 2024-03-31 00:00:00 - Bearish Close: 687.0 - RSI: 35.27
SADBL,2024-03-28,SADBL - 2024-03-28 00:00:00 - Bearish Close: 298.9 - RSI: 53.22
UNL,2024-03-28,UNL - 2024-03-28 00:00:00 - Bullish Close: 39800.1 - RSI: 63.68
MFIL,2024-03-28,MFIL - 2024-03-28 00:00:00 - Bearish Close: 507.5 - RSI: 50.37
GVL,2024-03-28,GVL - 2024-03-28 00:00:00 - Bearish Close: 423.9 - RSI: 39.43
SAHAS,2024-03-27,SAHAS - 2024-03-27 00:00:00 - Bearish Close: 520.0 - RSI: 44.95
NICLBSL,2024-03-27,NICLBSL - 2024-03-27 00:00:00 - Bullish Close: 601.0 - RSI: 64.57
TSHL,2024-03-27,TSHL - 2024-03-27 00:00:00 - Bullish Close: 538.0 - RSI: 77.10
JBBL,2024-03-27,JBBL - 2024-03-27 00:00:00 - Bearish Close: 292.9 - RSI: 51.90
IGI,2024-03-27,IGI - 2024-03-27 00:00:00 - Bearish Close: 536.8 - RSI: 51.92
MHNL,2024-03-26,MHNL - 2024-03-26 00:00:00 - Bearish Close: 242.0 - RSI: 36.10
NONLIFEINSU,2024-03-25,NONLIFEINSU - 2024-03-25 00:00:00 - Bearish Close: 10581.91 - RSI: 59.30
FLOAT,2024-03-25,FLOAT - 2024-03-25 00:00:00 - Bearish Close: 137.72 - RSI: 58.79
SBLD83,2024-03-25,SBLD83 - 2024-03-25 00:00:00 - Bullish Close: 1023.0 - RSI: 67.61
UNL,2024-03-21,UNL - 2024-03-21 00:00:00 - Bearish Close: 39000.0 - RSI: 46.59
MBLD2085,2024-03-21,MBLD2085 - 2024-03-21 00:00:00 - Bullish Close: 1018.9 - RSI: 56.38
SSHL,2024-03-21,SSHL - 2024-03-21 00:00:00 - Bearish Close: 164.5 - RSI: 56.06
JBLB,2024-03-20,JBLB - 2024-03-20 00:00:00 - Bullish Close: 1400.0 - RSI: 67.07
MFIL,2024-03-20,MFIL - 2024-03-20 00:00:00 - Bullish Close: 524.0 - RSI: 55.96
ALBSL,2024-03-20,ALBSL - 2024-03-20 00:00:00 - Bullish Close: 747.0 - RSI: 77.86
SWBBL,2024-03-20,SWBBL - 2024-03-20 00:00:00 - Bullish Close: 789.0 - RSI: 67.06
BPCL,2024-03-20,BPCL - 2024-03-20 00:00:00 - Bearish Close: 306.1 - RSI: 51.69
BARUN,2024-03-20,BARUN - 2024-03-20 00:00:00 - Bearish Close: 245.0 - RSI: 44.11
HDHPC,2024-03-19,HDHPC - 2024-03-19 00:00:00 - Bearish Close: 140.5 - RSI: 51.84
LEC,2024-03-19,LEC - 2024-03-19 00:00:00 - Bearish Close: 187.0 - RSI: 43.24
NHPC,2024-03-19,NHPC - 2024-03-19 00:00:00 - Bearish Close: 156.1 - RSI: 50.12
NONLIFEINSU,2024-03-19,NONLIFEINSU - 2024-03-19 00:00:00 - Bullish Close: 10754.67 - RSI: 59.48
GILB,2024-03-19,GILB - 2024-03-19 00:00:00 - Bullish Close: 936.0 - RSI: 69.40
UPCL,2024-03-19,UPCL - 2024-03-19 00:00:00 - Bearish Close: 215.0 - RSI: 51.16
RADHI,2024-03-18,RADHI - 2024-03-18 00:00:00 - Bearish Close: 247.2 - RSI: 49.52
SADBL,2024-03-18,SADBL - 2024-03-18 00:00:00 - Bullish Close: 313.4 - RSI: 61.65
NUBL,2024-03-18,NUBL - 2024-03-18 00:00:00 - Bullish Close: 660.0 - RSI: 65.93
TRADING,2024-03-18,TRADING - 2024-03-18 00:00:00 - Bullish Close: 2854.87 - RSI: 62.00
FLOAT,2024-03-18,FLOAT - 2024-03-18 00:00:00 - Bullish Close: 140.99 - RSI: 60.03
JBBL,2024-03-18,JBBL - 2024-03-18 00:00:00 - Bullish Close: 306.0 - RSI: 58.49
MDB,2024-03-18,MDB - 2024-03-18 00:00:00 - Bullish Close: 435.0 - RSI: 78.87
NMBMF,2024-03-17,NMBMF - 2024-03-17 00:00:00 - Bullish Close: 553.0 - RSI: 61.72
VLBS,2024-03-17,VLBS - 2024-03-17 00:00:00 - Bullish Close: 649.0 - RSI: 66.37
SGIC,2024-03-17,SGIC - 2024-03-17 00:00:00 - Bullish Close: 545.0 - RSI: 63.36
HLBSL,2024-03-17,HLBSL - 2024-03-17 00:00:00 - Bullish Close: 632.0 - RSI: 70.51
MLBL,2024-03-17,MLBL - 2024-03-17 00:00:00 - Bullish Close: 333.0 - RSI: 58.25
JALPA,2024-03-14,JALPA - 2024-03-14 00:00:00 - Bullish Close: 1250.0 - RSI: 68.36
DDBL,2024-03-14,DDBL - 2024-03-14 00:00:00 - Bullish Close: 780.0 - RSI: 61.24
GMFIL,2024-03-14,GMFIL - 2024-03-14 00:00:00 - Bullish Close: 370.9 - RSI: 62.44
TSHL,2024-03-14,TSHL - 2024-03-14 00:00:00 - Bearish Close: 488.1 - RSI: 38.47
SLBBL,2024-03-14,SLBBL - 2024-03-14 00:00:00 - Bullish Close: 665.1 - RSI: 52.10
SMATA,2024-03-14,SMATA - 2024-03-14 00:00:00 - Bullish Close: 670.0 - RSI: 68.34
SABSL,2024-03-14,SABSL - 2024-03-14 00:00:00 - Bullish Close: 685.0 - RSI: 68.09
SDLBSL,2024-03-13,SDLBSL - 2024-03-13 00:00:00 - Bullish Close: 660.0 - RSI: 63.82
PROFL,2024-03-13,PROFL - 2024-03-13 00:00:00 - Bullish Close: 329.6 - RSI: 57.16
SHIVM,2024-03-13,SHIVM - 2024-03-13 00:00:00 - Bullish Close: 548.1 - RSI: 76.65
HDHPC,2024-03-13,HDHPC - 2024-03-13 00:00:00 - Bullish Close: 145.8 - RSI: 56.61
MERO,2024-03-13,MERO - 2024-03-13 00:00:00 - Bullish Close: 590.0 - RSI: 69.38
AVYAN,2024-03-13,AVYAN - 2024-03-13 00:00:00 - Bullish Close: 649.0 - RSI: 63.38
CFCL,2024-03-13,CFCL - 2024-03-13 00:00:00 - Bullish Close: 356.0 - RSI: 58.91
DEVBANK,2024-03-13,DEVBANK - 2024-03-13 00:00:00 - Bullish Close: 4076.23 - RSI: 56.25
RSDC,2024-03-13,RSDC - 2024-03-13 00:00:00 - Bullish Close: 582.0 - RSI: 68.33
NESDO,2024-03-13,NESDO - 2024-03-13 00:00:00 - Bullish Close: 1818.0 - RSI: 70.39
NEPSE,2024-03-13,NEPSE - 2024-03-13 00:00:00 - Bullish Close: 2108.72 - RSI: 60.12
NCCD86,2024-03-13,NCCD86 - 2024-03-13 00:00:00 - Bullish Close: 960.0 - RSI: 55.68
MLBS,2024-03-12,MLBS - 2024-03-12 00:00:00 - Bullish Close: 785.0 - RSI: 77.01
BPCL,2024-03-12,BPCL - 2024-03-12 00:00:00 - Bullish Close: 316.0 - RSI: 55.38
NADEP,2024-03-12,NADEP - 2024-03-12 00:00:00 - Bullish Close: 610.6 - RSI: 74.96
JSLBB,2024-03-12,JSLBB - 2024-03-12 00:00:00 - Bullish Close: 995.5 - RSI: 73.40
RLFL,2024-03-12,RLFL - 2024-03-12 00:00:00 - Bullish Close: 371.0 - RSI: 56.52
NMFBS,2024-03-12,NMFBS - 2024-03-12 00:00:00 - Bullish Close: 1220.0 - RSI: 76.12
SMFBS,2024-03-12,SMFBS - 2024-03-12 00:00:00 - Bullish Close: 1017.5 - RSI: 76.29
IGI,2024-03-12,IGI - 2024-03-12 00:00:00 - Bullish Close: 569.0 - RSI: 55.67
NHPC,2024-03-12,NHPC - 2024-03-12 00:00:00 - Bullish Close: 165.0 - RSI: 54.35
ULBSL,2024-03-10,ULBSL - 2024-03-10 00:00:00 - Bullish Close: 1169.5 - RSI: 66.57
SMB,2024-03-10,SMB - 2024-03-10 00:00:00 - Bullish Close: 1050.0 - RSI: 64.41
WNLB,2024-03-10,WNLB - 2024-03-10 00:00:00 - Bullish Close: 869.0 - RSI: 55.51
MSLB,2024-03-10,MSLB - 2024-03-10 00:00:00 - Bullish Close: 938.0 - RSI: 62.03
GCIL,2024-03-06,GCIL - 2024-03-06 00:00:00 - Bullish Close: 544.9 - RSI: 68.16
WNLB,2024-03-06,WNLB - 2024-03-06 00:00:00 - Bearish Close: 773.0 - RSI: 33.74
MSLB,2024-03-06,MSLB - 2024-03-06 00:00:00 - Bearish Close: 829.8 - RSI: 32.54
MHL,2024-03-04,MHL - 2024-03-04 00:00:00 - Bearish Close: 387.2 - RSI: 25.92
RHPL,2024-03-03,RHPL - 2024-03-03 00:00:00 - Bearish Close: 269.0 - RSI: 19.62
PROFL,2024-03-03,PROFL - 2024-03-03 00:00:00 - Bearish Close: 301.0 - RSI: 38.53
BBC,2024-03-03,BBC - 2024-03-03 00:00:00 - Bullish Close: 4000.0 - RSI: 63.04
RLFL,2024-03-03,RLFL - 2024-03-03 00:00:00 - Bearish Close: 340.0 - RSI: 38.48
NBLD82,2024-03-03,NBLD82 - 2024-03-03 00:00:00 - Bullish Close: 1009.4 - RSI: 59.20
DEVBANK,2024-03-03,DEVBANK - 2024-03-03 00:00:00 - Bearish Close: 3801.69 - RSI: 25.66
IGI,2024-03-03,IGI - 2024-03-03 00:00:00 - Bearish Close: 518.7 - RSI: 14.86
NCCD86,2024-02-29,NCCD86 - 2024-02-29 00:00:00 - Bearish Close: 907.0 - RSI: 50.18
HDHPC,2024-02-29,HDHPC - 2024-02-29 00:00:00 - Bearish Close: 135.1 - RSI: 12.85
UMRH,2024-02-29,UMRH - 2024-02-29 00:00:00 - Bearish Close: 347.1 - RSI: 17.70
SDLBSL,2024-02-29,SDLBSL - 2024-02-29 00:00:00 - Bearish Close: 583.0 - RSI: 31.90
NHPC,2024-02-29,NHPC - 2024-02-29 00:00:00 - Bearish Close: 150.0 - RSI: 21.21
SJCL,2024-02-29,SJCL - 2024-02-29 00:00:00 - Bearish Close: 271.8 - RSI: 25.10
PRIN,2024-02-29,PRIN - 2024-02-29 00:00:00 - Bearish Close: 761.0 - RSI: 30.84
SHPC,2024-02-29,SHPC - 2024-02-29 00:00:00 - Bearish Close: 337.0 - RSI: 20.36
MLBL,2024-02-29,MLBL - 2024-02-29 00:00:00 - Bearish Close: 315.2 - RSI: 31.10
CFCL,2024-02-28,CFCL - 2024-02-28 00:00:00 - Bearish Close: 335.0 - RSI: 48.38
NIFRA,2024-02-28,NIFRA - 2024-02-28 00:00:00 - Bearish Close: 206.7 - RSI: 23.96
GHL,2024-02-28,GHL - 2024-02-28 00:00:00 - Bearish Close: 149.0 - RSI: 12.96
API,2024-02-28,API - 2024-02-28 00:00:00 - Bearish Close: 179.1 - RSI: 16.53
NEPSE,2024-02-28,NEPSE - 2024-02-28 00:00:00 - Bearish Close: 2000.77 - RSI: 26.24
GMFIL,2024-02-28,GMFIL - 2024-02-28 00:00:00 - Bearish Close: 352.0 - RSI: 47.88
DDBL,2024-02-27,DDBL - 2024-02-27 00:00:00 - Bearish Close: 743.0 - RSI: 33.07
PCBL,2024-02-27,PCBL - 2024-02-27 00:00:00 - Bearish Close: 192.6 - RSI: 13.92
JBBL,2024-02-27,JBBL - 2024-02-27 00:00:00 - Bearish Close: 293.0 - RSI: 41.23
SLBBL,2024-02-26,SLBBL - 2024-02-26 00:00:00 - Bearish Close: 570.5 - RSI: 22.70
BPW,2024-02-26,BPW - 2024-02-26 00:00:00 - Bearish Close: 1049.0 - RSI: 11.55
SMB,2024-02-26,SMB - 2024-02-26 00:00:00 - Bearish Close: 946.9 - RSI: 42.71
NUBL,2024-02-26,NUBL - 2024-02-26 00:00:00 - Bearish Close: 605.0 - RSI: 37.48
SABSL,2024-02-26,SABSL - 2024-02-26 00:00:00 - Bearish Close: 590.1 - RSI: 28.75
EBL,2024-02-26,EBL - 2024-02-26 00:00:00 - Bearish Close: 502.0 - RSI: 29.37
FLOAT,2024-02-26,FLOAT - 2024-02-26 00:00:00 - Bearish Close: 135.57 - RSI: 28.73
HIDCL,2024-02-26,HIDCL - 2024-02-26 00:00:00 - Bearish Close: 171.5 - RSI: 22.83
NMFBS,2024-02-26,NMFBS - 2024-02-26 00:00:00 - Bearish Close: 1081.2 - RSI: 42.06
AKPL,2024-02-25,AKPL - 2024-02-25 00:00:00 - Bearish Close: 175.0 - RSI: 16.84
SHL,2024-02-25,SHL - 2024-02-25 00:00:00 - Bearish Close: 433.0 - RSI: 26.34
GLH,2024-02-25,GLH - 2024-02-25 00:00:00 - Bearish Close: 212.0 - RSI: 27.33
SADBL,2024-02-25,SADBL - 2024-02-25 00:00:00 - Bearish Close: 292.2 - RSI: 42.86
BPCL,2024-02-25,BPCL - 2024-02-25 00:00:00 - Bearish Close: 300.5 - RSI: 29.97
MDB,2024-02-25,MDB - 2024-02-25 00:00:00 - Bearish Close: 392.5 - RSI: 33.06
NADEP,2024-02-25,NADEP - 2024-02-25 00:00:00 - Bearish Close: 508.0 - RSI: 27.91
RSDC,2024-02-22,RSDC - 2024-02-22 00:00:00 - Bearish Close: 525.0 - RSI: 34.46
ALBSL,2024-02-22,ALBSL - 2024-02-22 00:00:00 - Bearish Close: 662.0 - RSI: 42.54
LBBL,2024-02-22,LBBL - 2024-02-22 00:00:00 - Bearish Close: 387.0 - RSI: 43.60
VLBS,2024-02-22,VLBS - 2024-02-22 00:00:00 - Bearish Close: 604.8 - RSI: 42.51
BNT,2024-02-22,BNT - 2024-02-22 00:00:00 - Bullish Close: 13950.0 - RSI: 78.97
NONLIFEINSU,2024-02-22,NONLIFEINSU - 2024-02-22 00:00:00 - Bearish Close: 10356.04 - RSI: 35.41
SCB,2024-02-22,SCB - 2024-02-22 00:00:00 - Bearish Close: 513.1 - RSI: 31.87
MERO,2024-02-22,MERO - 2024-02-22 00:00:00 - Bearish Close: 538.0 - RSI: 40.27
ALICL,2024-02-21,ALICL - 2024-02-21 00:00:00 - Bearish Close: 604.7 - RSI: 13.19
NMBMF,2024-02-21,NMBMF - 2024-02-21 00:00:00 - Bearish Close: 510.0 - RSI: 37.22
GCIL,2024-02-21,GCIL - 2024-02-21 00:00:00 - Bearish Close: 473.8 - RSI: 34.46
MLBS,2024-02-21,MLBS - 2024-02-21 00:00:00 - Bearish Close: 666.0 - RSI: 28.50
JALPA,2024-02-21,JALPA - 2024-02-21 00:00:00 - Bearish Close: 1089.9 - RSI: 32.78
OHL,2024-02-21,OHL - 2024-02-21 00:00:00 - Bearish Close: 770.0 - RSI: 50.00
SHINE,2024-02-21,SHINE - 2024-02-21 00:00:00 - Bearish Close: 380.0 - RSI: 43.27
SGIC,2024-02-21,SGIC - 2024-02-21 00:00:00 - Bearish Close: 512.0 - RSI: 40.82
CITY,2024-02-21,CITY - 2024-02-21 00:00:00 - Bearish Close: 603.0 - RSI: 21.15
RIDI,2024-02-20,RIDI - 2024-02-20 00:00:00 - Bearish Close: 201.9 - RSI: 5.69
HEI,2024-02-20,HEI - 2024-02-20 00:00:00 - Bearish Close: 570.5 - RSI: 34.11
HOTELS,2024-02-18,HOTELS - 2024-02-18 00:00:00 - Bearish Close: 5263.52 - RSI: 33.95
HLBSL,2024-02-18,HLBSL - 2024-02-18 00:00:00 - Bearish Close: 584.1 - RSI: 30.12
SHEL,2024-02-15,SHEL - 2024-02-15 00:00:00 - Bearish Close: 240.0 - RSI: 46.19
NLBBL,2024-02-15,NLBBL - 2024-02-15 00:00:00 - Bearish Close: 560.0 - RSI: 27.43
TRH,2024-02-14,TRH - 2024-02-14 00:00:00 - Bearish Close: 793.9 - RSI: 42.85
TRADING,2024-02-14,TRADING - 2024-02-14 00:00:00 - Bearish Close: 2798.61 - RSI: 45.23
SWBBL,2024-02-14,SWBBL - 2024-02-14 00:00:00 - Bearish Close: 750.0 - RSI: 44.61
ULBSL,2024-02-14,ULBSL - 2024-02-14 00:00:00 - Bearish Close: 1100.0 - RSI: 39.98
NESDO,2024-02-14,NESDO - 2024-02-14 00:00:00 - Bearish Close: 1606.0 - RSI: 34.40
STC,2024-02-14,STC - 2024-02-14 00:00:00 - Bearish Close: 5185.0 - RSI: 44.16
SENSITIVE,2024-02-14,SENSITIVE - 2024-02-14 00:00:00 - Bearish Close: 372.27 - RSI: 38.86
GILB,2024-02-13,GILB - 2024-02-13 00:00:00 - Bearish Close: 830.0 - RSI: 37.72
UAIL,2024-02-13,UAIL - 2024-02-13 00:00:00 - Bearish Close: 558.0 - RSI: 33.54
CHDC,2024-02-12,CHDC - 2024-02-12 00:00:00 - Bearish Close: 988.9 - RSI: 42.13
MMFDB,2024-02-12,MMFDB - 2024-02-12 00:00:00 - Bearish Close: 567.0 - RSI: 43.75
RBCL,2024-02-11,RBCL - 2024-02-11 00:00:00 - Bearish Close: 13900.0 - RSI: 46.09
AHPC,2024-02-07,AHPC - 2024-02-07 00:00:00 - Bearish Close: 207.6 - RSI: 21.30
SMATA,2024-02-07,SMATA - 2024-02-07 00:00:00 - Bearish Close: 616.0 - RSI: 23.08
KDL,2024-02-06,KDL - 2024-02-06 00:00:00 - Bearish Close: 820.0 - RSI: 42.11
BBC,2024-02-06,BBC - 2024-02-06 00:00:00 - Bearish Close: 3686.1 - RSI: 39.24
RNLI,2024-02-05,RNLI - 2024-02-05 00:00:00 - Bearish Close: 447.5 - RSI: 6.48
MLBSL,2024-02-05,MLBSL - 2024-02-05 00:00:00 - Bearish Close: 1698.0 - RSI: 18.47
LIFEINSU,2024-02-05,LIFEINSU - 2024-02-05 00:00:00 - Bearish Close: 10466.27 - RSI: 18.13
FMDBL,2024-02-05,FMDBL - 2024-02-05 00:00:00 - Bearish Close: 618.0 - RSI: 19.86
NLICL,2024-02-05,NLICL - 2024-02-05 00:00:00 - Bearish Close: 571.3 - RSI: 18.05
JSLBB,2024-02-05,JSLBB - 2024-02-05 00:00:00 - Bearish Close: 869.9 - RSI: 30.84
AVYAN,2024-02-04,AVYAN - 2024-02-04 00:00:00 - Bearish Close: 597.5 - RSI: 38.89
SALICO,2024-02-04,SALICO - 2024-02-04 00:00:00 - Bearish Close: 678.0 - RSI: 16.42
MFIL,2024-02-01,MFIL - 2024-02-01 00:00:00 - Bearish Close: 513.0 - RSI: 40.38
NICLBSL,2024-02-01,NICLBSL - 2024-02-01 00:00:00 - Bearish Close: 590.0 - RSI: 28.93
GBBL,2024-02-01,GBBL - 2024-02-01 00:00:00 - Bearish Close: 371.5 - RSI: 42.75
CHCL,2024-02-01,CHCL - 2024-02-01 00:00:00 - Bearish Close: 491.0 - RSI: 45.07
HBL,2024-02-01,HBL - 2024-02-01 00:00:00 - Bearish Close: 200.0 - RSI: 42.90
SHEL,2024-01-30,SHEL - 2024-01-30 00:00:00 - Bullish Close: 263.0 - RSI: 56.12
CLI,2024-01-30,CLI - 2024-01-30 00:00:00 - Bearish Close: 456.0 - RSI: 25.93
CZBIL,2024-01-30,CZBIL - 2024-01-30 00:00:00 - Bearish Close: 170.0 - RSI: 50.53
BBC,2024-01-30,BBC - 2024-01-30 00:00:00 - Bullish Close: 3959.0 - RSI: 57.00
RURU,2024-01-29,RURU - 2024-01-29 00:00:00 - Bearish Close: 721.0 - RSI: 48.54
SJLIC,2024-01-29,SJLIC - 2024-01-29 00:00:00 - Bearish Close: 520.0 - RSI: 34.32
LICN,2024-01-29,LICN - 2024-01-29 00:00:00 - Bearish Close: 1409.0 - RSI: 46.47
PRVU,2024-01-28,PRVU - 2024-01-28 00:00:00 - Bearish Close: 156.7 - RSI: 43.84
SHEL,2024-01-28,SHEL - 2024-01-28 00:00:00 - Bearish Close: 246.0 - RSI: 61.13
KBL,2024-01-28,KBL - 2024-01-28 00:00:00 - Bearish Close: 153.0 - RSI: 45.41
BBC,2024-01-28,BBC - 2024-01-28 00:00:00 - Bearish Close: 3674.0 - RSI: 41.17
SHIVM,2024-01-25,SHIVM - 2024-01-25 00:00:00 - Bearish Close: 502.0 - RSI: 37.01
JBLB,2024-01-25,JBLB - 2024-01-25 00:00:00 - Bearish Close: 1350.0 - RSI: 46.76
SANIMA,2024-01-24,SANIMA - 2024-01-24 00:00:00 - Bearish Close: 249.0 - RSI: 47.18
SBL,2024-01-24,SBL - 2024-01-24 00:00:00 - Bearish Close: 238.8 - RSI: 33.90
ENL,2024-01-24,ENL - 2024-01-24 00:00:00 - Bearish Close: 825.0 - RSI: 39.32
GBIME,2024-01-23,GBIME - 2024-01-23 00:00:00 - Bearish Close: 198.0 - RSI: 41.26
HLI,2024-01-23,HLI - 2024-01-23 00:00:00 - Bearish Close: 411.0 - RSI: 43.17
SICL,2024-01-23,SICL - 2024-01-23 00:00:00 - Bearish Close: 730.0 - RSI: 43.02
NIMB,2024-01-23,NIMB - 2024-01-23 00:00:00 - Bearish Close: 174.0 - RSI: 48.81
ANLB,2024-01-23,ANLB - 2024-01-23 00:00:00 - Bullish Close: 1825.2 - RSI: 64.99
